# Reference image = /home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.050.new
# NAPER =   6
# APERX = [  427.01 ,  497.19 ,  595.80 ,   67.54 ,  781.41 ,  839.34 ]
# APERY = [  386.08 ,  596.51 ,  411.41 ,  659.64 ,  201.56 ,  742.18 ]
# APERSIZE = [   10.00 ,   31.00 ,   50.00 ]
#
# FITS HEADER INFORMATION FOR THE REFERENCE IMAGE:
# Header format for the image:                                             arp
# Using header keyword EXPTIME for exposure time:                         60.0000000 (seconds)
# Using header keyword DATE-OBS for time of start of observation:    2019-12-12T08:52:02.000
# Resulting time of start of observation:                            2458829.3694676 (JD/UTC)
# Resulting time of midpoint of observation:                         2458829.3698148 (JD/UTC)
# **** Using RA as specified in the input file ****                      119.8210230 (degrees)
# **** Using DEC as specified in the input file ****                      15.4000400 (degrees)
# Correction for timescale (TDB minus UTC) from jdutc2jdtdb.pro:          32.1833235 (seconds)
# Correction for barycentric minus geocentric time from barycen.pro:     381.5596762 (seconds)
# Resulting time of midpoint of the observation in BJD(TDB) is:      2458829.3746035 (BJD/TDB)
# Telescope altitude at the midpoint of the exposure:                    -39.0258774 (degrees)
# Telescope azimuth at the midpoint of the exposure:                     332.2657693 (degrees)
# Zenith distance at the midpoint of the exposure:                       129.0258774 (degrees)
# Airmass at the midpoint of the exposure:                                -1.5881300
# Sun altitude at the midpoint of the exposure:                           32.9291459 (degrees)
# Moon altitude at the midpoint of the exposure:                         -33.7005526 (degrees)
# Distance between moon and target at midpoint of exposure:               43.5294799 (degrees)
# Moon illuminated fraction at midpoint of exposure:                       0.9983059
#
#    Image                                                                                                JD(UTC)start      BJD(TDB)       Texp   Airmass   Xshift   Yshift   magnitudes----and----errors---->
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.022.new  2458829.345810  2458829.350944    60.00  -1.7385   -2.087    0.406  10.579948  12.279463  12.272464  11.169506  11.810016  10.952240   0.001008   0.003711   0.003734   0.001516   0.002558   0.001305
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.023.new  2458829.346655  2458829.351789    60.00  -1.7318   -2.158    1.410  10.582691  12.283755  12.284830  11.164911  11.808178  10.955453   0.001000   0.003698   0.003695   0.001514   0.002515   0.001333
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.024.new  2458829.347500  2458829.352634    60.00  -1.7252   -1.939    0.068  10.579272  12.277074  12.269577  11.163263  11.812960  10.949378   0.000990   0.003641   0.003629   0.001510   0.002500   0.001311
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.025.new  2458829.348345  2458829.353479    60.00  -1.7187   -1.658    0.413  10.574092  12.275229  12.274341  11.159935  11.804296  10.948163   0.000998   0.003680   0.003641   0.001509   0.002494   0.001282
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.026.new  2458829.349190  2458829.354324    60.00  -1.7124   -1.144    0.834  10.572821  12.270685  12.277086  11.158067  11.804299  10.946761   0.000991   0.003634   0.003654   0.001516   0.002492   0.001300
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.027.new  2458829.350035  2458829.355169    60.00  -1.7061   -1.878    0.812  10.576689  12.282468  12.273088  11.163565  11.812660  10.950375   0.001001   0.003725   0.003692   0.001491   0.002512   0.001297
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.028.new  2458829.350880  2458829.356014    60.00  -1.6999   -1.901    0.077  10.576435  12.275700  12.268490  11.163350  11.806175  10.948509   0.000994   0.003622   0.003627   0.001506   0.002510   0.001293
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.029.new  2458829.351725  2458829.356859    60.00  -1.6939   -1.925    1.082  10.575337  12.269676  12.267571  11.158182  11.806513  10.949944   0.000997   0.003681   0.003589   0.001498   0.002447   0.001285
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.030.new  2458829.352569  2458829.357704    60.00  -1.6879   -2.325    1.178  10.578016  12.276772  12.271495  11.166195  11.815605  10.949868   0.000996   0.003667   0.003597   0.001508   0.002489   0.001296
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.031.new  2458829.353414  2458829.358549    60.00  -1.6821   -2.174   -0.469  10.572975  12.274235  12.270605  11.158953  11.808257  10.947582   0.000987   0.003620   0.003651   0.001512   0.002538   0.001289
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.032.new  2458829.354259  2458829.359394    60.00  -1.6764   -1.780    0.450  10.577415  12.275475  12.278551  11.160135  11.802493  10.948364   0.000990   0.003710   0.003586   0.001514   0.002461   0.001302
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.033.new  2458829.355104  2458829.360239    60.00  -1.6707   -1.276    1.307  10.573049  12.263633  12.257733  11.155716  11.808540  10.943669   0.000982   0.003614   0.003563   0.001502   0.002484   0.001273
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.034.new  2458829.355949  2458829.361084    60.00  -1.6651   -1.529   -0.525  10.578983  12.278469  12.273514  11.158895  11.807308  10.951166   0.000991   0.003600   0.003612   0.001512   0.002510   0.001298
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.035.new  2458829.356794  2458829.361929    60.00  -1.6597   -0.985    0.403  10.575725  12.273451  12.265105  11.163873  11.810374  10.945885   0.000985   0.003568   0.003568   0.001501   0.002497   0.001291
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.036.new  2458829.357639  2458829.362774    60.00  -1.6543   -0.552    1.063  10.574746  12.274531  12.260252  11.156708  11.803822  10.943885   0.000984   0.003611   0.003622   0.001498   0.002456   0.001279
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.037.new  2458829.358484  2458829.363619    60.00  -1.6490   -1.424   -0.029  10.575142  12.269436  12.273990  11.162543  11.803127  10.946574   0.000988   0.003584   0.003591   0.001489   0.002503   0.001287
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.038.new  2458829.359329  2458829.364464    60.00  -1.6438   -1.408    0.004  10.575122  12.273121  12.267285  11.158941  11.806636  10.944696   0.000981   0.003579   0.003635   0.001496   0.002466   0.001273
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.039.new  2458829.360174  2458829.365309    60.00  -1.6387   -0.377    0.466  10.573633  12.274829  12.263771  11.160246  11.804690  10.944118   0.000994   0.003574   0.003513   0.001495   0.002455   0.001283
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.040.new  2458829.361019  2458829.366154    60.00  -1.6337   -0.445    0.168  10.574374  12.272505  12.270736  11.162734  11.805333  10.945191   0.000986   0.003661   0.003588   0.001492   0.002471   0.001289
